module,strategy_label,source,strategy,model,feature_set,top_n,cost_rate,total_return,annual_return,benchmark_annual_return,excess_annual_return,information_ratio,max_drawdown,monthly_win_rate_vs_benchmark,avg_traded_notional,avg_cost
财务增强-行业中性,财务增强 LightGBM（行业中性） Top100,finance_enhanced,,lightgbm_finance,ind_neu_fin,100,0.002,-0.080600320769743,-0.0428967516411186,-0.0512265015307952,0.008779492579753,0.2244931786665696,-0.2861579213748345,0.391304347826087,1.124290158566572,0.0022485803171331
财务增强-原始口径,财务增强 LightGBM（原始口径） Top100,finance_enhanced,,lightgbm_finance,raw_fin,100,0.002,-0.0992664313596936,-0.0530846902648562,-0.0512265015307952,-0.0019585166924024,-0.0585921301679929,-0.2793256382934939,0.4347826086956521,1.030835762781466,0.0020616715255629
财务增强-原始口径,财务增强 Ridge（原始口径） Top100,finance_enhanced,,ridge_finance,raw_fin,100,0.002,-0.1129817927656129,-0.060635019262302,-0.0512265015307952,-0.0099165056219288,-0.2481315091070697,-0.2752199757732144,0.4347826086956521,0.6480488676206048,0.0012960977352412
行业中性化,行业中性 LightGBM Top100,industry_neutral,lightgbm_industry_neutral,,,100,0.002,-0.1211468403773377,-0.065156422449634,-0.0512265015307952,-0.0146820299484692,-0.3554151646723311,-0.2962557322335628,0.391304347826087,1.303751672541751,0.0026075033450834
行业中性化,行业中性 Ridge Top100,industry_neutral,ridge_industry_neutral,,,100,0.002,-0.1246257228809366,-0.0670889580604973,-0.0512265015307952,-0.0167189076795413,-0.4183507638000509,-0.2887124346127409,0.391304347826087,1.056004573375967,0.0021120091467518
财务增强-行业中性,财务增强 Ridge（行业中性） Top100,finance_enhanced,,ridge_finance,ind_neu_fin,100,0.002,-0.1252576778033207,-0.0674404059648856,-0.0512265015307952,-0.0170893310787566,-0.3755432360347906,-0.3043828467151525,0.391304347826087,0.97394563586815,0.0019478912717362
原始口径,原始 Ridge Top100,robustness_original,ridge,,,100,0.002,-0.127906029322491,-0.0689145512010936,-0.0512265015307952,-0.0186430688661067,-0.4341170015625128,-0.2887364355465424,0.3478260869565217,0.7171676086220417,0.001434335217244
原始口径,原始 LightGBM Top100,robustness_original,lightgbm,,,100,0.002,-0.1782640770153002,-0.0973643332076126,-0.0512265015307952,-0.0486289211821981,-1.168460526663519,-0.3293495868309007,0.4347826086956521,1.2513433648304433,0.0025026867296608
原始口径,原始低波动单因子 Top50,robustness_original,single_low_vol,,,50,0.003,0.1376434487931359,0.0695980698910498,-0.0512265015307952,0.1273481727902277,0.8511183444563917,-0.1431757481479592,0.6521739130434783,1.1838149873372148,0.0035514449620116
行业中性化,行业中性低波动单因子 Top50,industry_neutral,single_low_vol_ind_neu,,,50,0.003,0.0689841984058363,0.0354173866331011,-0.0512265015307952,0.0913219944525134,0.777378756061652,-0.1758448705241968,0.5652173913043478,1.285904505746232,0.0038577135172386
原始口径,原始低换手单因子 Top50,robustness_original,single_low_turnover,,,50,0.003,0.0349363081959297,0.0180779253601162,-0.0512265015307952,0.0730463350870682,0.4836870328794074,-0.1693532814326717,0.5652173913043478,0.577646049694674,0.0017329381490839
原始口径,原始 BP 价值单因子 Top50,robustness_original,single_bp,,,50,0.003,0.028063418769533,0.0145448609448748,-0.0512265015307952,0.0693225122558636,0.4383706263237102,-0.2314665713861293,0.5652173913043478,0.2193592815155241,0.0006580778445465
行业中性化,行业中性 BP 价值单因子 Top50,industry_neutral,single_bp_ind_neu,,,50,0.003,0.0168397825474071,0.0087508837796896,-0.0512265015307952,0.0632157047042896,0.9521869585721688,-0.2671375740535221,0.6521739130434783,0.3219508321639382,0.0009658524964917
行业中性化,行业中性低换手单因子 Top50,industry_neutral,single_low_turnover_ind_neu,,,50,0.003,-0.0589498953491448,-0.0312031060762533,-0.0512265015307952,0.0211045054344884,0.1753554663709735,-0.2130861204644681,0.6086956521739131,0.8358422706766793,0.0025075268120299
财务增强-原始口径,财务增强 LightGBM（原始口径） Top50,finance_enhanced,,lightgbm_finance,raw_fin,50,0.003,-0.1177115557323026,-0.0632516924766535,-0.0512265015307952,-0.0126744591467408,-0.154709625812106,-0.3098966515873311,0.4782608695652174,1.2915237048012946,0.0038745711144038
财务增强-原始口径,财务增强 Ridge（原始口径） Top50,finance_enhanced,,ridge_finance,raw_fin,50,0.003,-0.1466264247175267,-0.0793965008438279,-0.0512265015307952,-0.029690963500228,-0.4274505264410297,-0.310808072254493,0.4782608695652174,0.8013149352498121,0.0024039448057494
财务增强-行业中性,财务增强 LightGBM（行业中性） Top50,finance_enhanced,,lightgbm_finance,ind_neu_fin,50,0.003,-0.1472899512653833,-0.0797700312128905,-0.0512265015307952,-0.0300846616480632,-0.5136617092127888,-0.3384341225897611,0.391304347826087,1.3642046914209758,0.0040926140742629
行业中性化,行业中性 LightGBM Top50,industry_neutral,lightgbm_industry_neutral,,,50,0.003,-0.1673637390988808,-0.0911369907831516,-0.0512265015307952,-0.0420653499668254,-0.6408429392077071,-0.3394249801674371,0.4347826086956521,1.5835689002926543,0.0047507067008779
行业中性化,行业中性 Ridge Top50,industry_neutral,ridge_industry_neutral,,,50,0.003,-0.1760243151181597,-0.0960815516713874,-0.0512265015307952,-0.0472768792688279,-0.7961235178323577,-0.326110415322111,0.391304347826087,1.2871651324257982,0.0038614953972773
财务增强-行业中性,财务增强 Ridge（行业中性） Top50,finance_enhanced,,ridge_finance,ind_neu_fin,50,0.003,-0.1780251751675086,-0.0972274270611606,-0.0512265015307952,-0.0484846231525073,-0.7547428822113713,-0.3485153025460993,0.3478260869565217,1.1481030349608552,0.0034443091048825
原始口径,原始 Ridge Top50,robustness_original,ridge,,,50,0.003,-0.1931600770688643,-0.1059386347143873,-0.0512265015307952,-0.0576661692931633,-0.8364887594098133,-0.3432499171520586,0.3478260869565217,0.8958895190809,0.0026876685572426
原始口径,原始 LightGBM Top50,robustness_original,lightgbm,,,50,0.003,-0.2506105999266516,-0.1397394172995087,-0.0512265015307952,-0.0932919352316695,-1.9544945240121592,-0.3877466095477563,0.3478260869565217,1.4705062988189783,0.0044115188964568
原始口径,原始 BP 价值单因子 Top100,robustness_original,single_bp,,,100,0.003,0.0975971716681747,0.0497857779358281,-0.0512265015307952,0.1064661688270187,0.8598071181368984,-0.1731892237637522,0.5652173913043478,0.2377516777191016,0.0007132550331572
原始口径,原始低波动单因子 Top100,robustness_original,single_low_vol,,,100,0.003,0.0873653211461467,0.0446685258632462,-0.0512265015307952,0.1010726243394897,0.8284484441931003,-0.1592758795776815,0.6086956521739131,0.989786018356682,0.0029693580550699
行业中性化,行业中性 BP 价值单因子 Top100,industry_neutral,single_bp_ind_neu,,,100,0.003,0.0519611855857324,0.0267816830917522,-0.0512265015307952,0.0822200290674324,1.3415973803018406,-0.2278393239726857,0.6086956521739131,0.2785632819575588,0.0008356898458726
原始口径,原始低换手单因子 Top100,robustness_original,single_low_turnover,,,100,0.003,0.0160805244808077,0.0083578301683588,-0.0512265015307952,0.0628014292086471,0.4637567594810836,-0.1895609744168721,0.5652173913043478,0.5131658602384771,0.0015394975807153
行业中性化,行业中性低波动单因子 Top100,industry_neutral,single_low_vol_ind_neu,,,100,0.003,-0.0130893902398283,-0.0068507621143164,-0.0512265015307952,0.0467716894370222,0.4543208962930025,-0.2148427946373194,0.6086956521739131,1.0927107305090145,0.0032781321915269
行业中性化,行业中性低换手单因子 Top100,industry_neutral,single_low_turnover_ind_neu,,,100,0.003,-0.0906965214608992,-0.0483948305723171,-0.0512265015307952,0.0029845595002884,-0.0922511711137253,-0.2452537763059172,0.5217391304347826,0.6564903262892617,0.0019694709788677
财务增强-行业中性,财务增强 LightGBM（行业中性） Top100,finance_enhanced,,lightgbm_finance,ind_neu_fin,100,0.003,-0.1042863936097849,-0.0558417657186059,-0.0512265015307952,-0.0048644531020914,-0.1174679253508398,-0.2956964035289244,0.391304347826087,1.124290158566572,0.0033728704756997
财务增强-原始口径,财务增强 LightGBM（原始口径） Top100,finance_enhanced,,lightgbm_finance,raw_fin,100,0.003,-0.1205153992365611,-0.064806046475591,-0.0512265015307952,-0.0143127363556272,-0.3345210513796743,-0.2928316240505659,0.3478260869565217,1.030835762781466,0.0030925072883443
财务增强-原始口径,财务增强 Ridge（原始口径） Top100,finance_enhanced,,ridge_finance,raw_fin,100,0.003,-0.1262116638565114,-0.0679711745352142,-0.0512265015307952,-0.0176487570863178,-0.3632088456838997,-0.2837160980775189,0.4347826086956521,0.6480488676206048,0.0019441466028618
原始口径,原始 Ridge Top100,robustness_original,ridge,,,100,0.003,-0.1423014089791393,-0.076965141312384,-0.0512265015307952,-0.0271283291777402,-0.6030606464512345,-0.2979763798881829,0.3478260869565217,0.7171676086220417,0.002151502825866
财务增强-行业中性,财务增强 Ridge（行业中性） Top100,finance_enhanced,,ridge_finance,ind_neu_fin,100,0.003,-0.1448018984116271,-0.0783701044738516,-0.0512265015307952,-0.0286091495882326,-0.6294834424467193,-0.3168819637026103,0.3478260869565217,0.97394563586815,0.0029218369076044
行业中性化,行业中性 Ridge Top100,industry_neutral,ridge_industry_neutral,,,100,0.003,-0.1458036409101429,-0.0789335099149095,-0.0512265015307952,-0.0292029746075518,-0.6867342239656561,-0.3025691104584773,0.391304347826087,1.056004573375967,0.0031680137201278
行业中性化,行业中性 LightGBM Top100,industry_neutral,lightgbm_industry_neutral,,,100,0.003,-0.1473437252584969,-0.0798003092166355,-0.0512265015307952,-0.0301165744320879,-0.7332542134513289,-0.3132893050968831,0.391304347826087,1.303751672541751,0.0039112550176252
原始口径,原始 LightGBM Top100,robustness_original,lightgbm,,,100,0.003,-0.2018479397175533,-0.110974441874511,-0.0512265015307952,-0.0629738714668104,-1.5203197463536453,-0.3449132416682717,0.391304347826087,1.2513433648304433,0.0037540300944912
